image_path,product_height,product_length,product_width,unit
d5\d52164da.jpg,20.6502,37.7952,38.1,centimeters
43\4365dcda.jpg,36.83,24.13,24.13,centimeters
9b\9b44f881.jpg,72.39,25.4,27.94,centimeters
d0\d01fed67.jpg,6.35,39.37,20.32,centimeters
39\391ad88d.jpg,5.08,53.34,30.9372,centimeters
92\9287a862.jpg,167.64,12.7,12.7,centimeters
ec\ecf22d24.jpg,4.0894,33.0962,5.334,centimeters
99\993ec3cc.jpg,3.81,7.62,7.62,centimeters
fc\fccbc6b1.jpg,29.9974,16.51,11.9888,centimeters
f3\f3ca46a2.jpg,34.29,26.035,26.035,centimeters
8e\8eda3db5.jpg,24.8412,12.66698,7.4168,centimeters
67\67ded4c3.jpg,77,130,90,centimeters
d8\d88810ff.jpg,2.10058,14.00048,4.89966,centimeters
62\623768f4.jpg,15.875,0,4216.4,centimeters
8d\8d71a86b.jpg,10.4902,7.3152,10.4902,centimeters
bb\bb074391.jpg,7.874,25.654,7.874,centimeters
cd\cd22b71a.jpg,23.1902,16.8402,19.05,centimeters
cb\cb8eb9a8.jpg,7.62,55.88,25.4,centimeters
e4\e43ab5e0.jpg,1.3208,11.8364,6.1976,centimeters
24\24c1bdc9.jpg,60.96,157.48,157.48,centimeters
38\38c2ff52.jpg,76.2,50.8,27.94,centimeters
12\127a2525.jpg,47.3202,35.8902,39.37,centimeters
9b\9be0472e.jpg,13.6652,6.8326,0.16002,centimeters
98\9805fa6b.jpg,3.9878,10.795,7.0104,centimeters
9c\9c637f36.jpg,119.38,162.56,63.5,centimeters
3c\3ceac609.jpg,0.9906,13.97,13.97,centimeters
fa\fa69b7f7.jpg,2.4892,24.9936,13.9954,centimeters
b1\b1a837be.jpg,39.37,24.765,8.9916,centimeters
a2\a21de0ee.jpg,14.732,7.874,7.874,centimeters
c9\c949d735.jpg,18.7325,0.32512,16.1925,centimeters
5c\5cea658b.jpg,5.08,5.08,5.08,centimeters
ef\ef958301.jpg,36.83,24.13,24.13,centimeters
db\dbf674ac.jpg,91.44,121.92,33.02,centimeters
7d\7d8f4a54.jpg,14.732,7.874,7.874,centimeters
94\9410b3ba.jpg,40.64,33.02,33.02,centimeters
0a\0a520214.jpg,19.685,13.49502,5.55752,centimeters
13\13ec65dd.jpg,20.32,15.24,3.81,centimeters
fd\fdcede58.jpg,170,15,4,centimeters
37\378e03a3.jpg,0.9906,13.97,13.97,centimeters
78\78fef524.jpg,33.02,22.225,22.225,centimeters
fc\fce8e259.jpg,10.16,61.468,20.32,centimeters
54\54bb494d.jpg,237,181,59,centimeters
39\397eaa99.jpg,1.778,12.7,12.7,centimeters
3c\3cff8eb5.jpg,23.1775,16.51,8.255,centimeters
48\48447dd6.jpg,43.0022,45.9994,45.9994,centimeters
45\45b20857.jpg,1.3208,11.8364,6.1976,centimeters
d8\d82d97c5.jpg,7.112,18.542,6.096,centimeters
65\65e5bba1.jpg,16.51,13.0048,13.0048,centimeters
a6\a6f3c3e8.jpg,99.06,76.2,50.8,centimeters
98\981466b0.jpg,38.989,40.005,40.005,centimeters
26\263f30cd.jpg,10.922,12.446,12.446,centimeters
2a\2a3d493f.jpg,2.032,40.132,29.972,centimeters
79\79807dc8.jpg,6.096,27.94,22.86,centimeters
21\21fdc519.jpg,36.195,32.7152,33.02,centimeters
36\3684897f.jpg,4.0386,23.2918,4.826,centimeters
45\45aa7bd8.jpg,26.3652,49.8602,52.07,centimeters
3f\3f64ab61.jpg,44,50,100,centimeters
f0\f0fd7c5e.jpg,42.2402,33.3502,33.655,centimeters
35\356cd5ae.jpg,79,232,92,centimeters
a6\a69ba6c8.jpg,38.989,40.005,40.005,centimeters
e8\e8f26fa1.jpg,40.9702,28.2702,28.575,centimeters
36\3695305d.jpg,1.27,304.8,1.27,centimeters
cc\cc80d32d.jpg,2.54,17.78,10.16,centimeters
8c\8c4d8e81.jpg,25.0952,40.9702,42.545,centimeters
b9\b996e666.jpg,70,160,4,centimeters
df\dfe2127e.jpg,39.37,27.94,27.94,centimeters
af\af8afee3.jpg,1.524,11.938,10.16,centimeters
a5\a5e5da9d.jpg,152.4,30.48,30.48,centimeters
b2\b2f0454f.jpg,4.0386,18.9992,4.826,centimeters
b6\b6272dc2.jpg,49.2252,41.275,40.9702,centimeters
52\52c7358c.jpg,36.5252,23.1902,29.845,centimeters
79\7946fc97.jpg,45.466,29.845,10.9982,centimeters
00\0050d5f5.jpg,10.8204,31.5976,5.4102,centimeters
d7\d7ef09e4.jpg,25.0952,46.0502,46.355,centimeters
08\08ebf3f8.jpg,46.0502,40.3352,40.64,centimeters
1c\1cecf5b9.jpg,20,150,62,centimeters
a6\a69a7f75.jpg,25.654,7.112,7.112,centimeters
a6\a645c7c6.jpg,56.2102,26.3652,33.655,centimeters
14\140bb0e5.jpg,11.43,71.12,44.45,centimeters
fb\fb2fc242.jpg,10.4902,6.0198,6.0198,centimeters
54\545a4da0.jpg,50.0126,80.01,162.9918,centimeters
28\28ae64c3.jpg,62.23,30.48,33.02,centimeters
3d\3dd71123.jpg,0.1016,1.4986,1.0922,centimeters
e3\e3cb7651.jpg,36.83,24.13,24.13,centimeters
58\58d06cc3.jpg,0,0,0,centimeters
54\54000d2f.jpg,28,39,2.5,centimeters
40\40e410cd.jpg,15.24,59.69,12.065,centimeters
9c\9c7e92dc.jpg,2,21,16,centimeters
cb\cb2183c2.jpg,18,15,13,centimeters
0f\0fe2b02f.jpg,22.606,39.1922,32.4104,centimeters
e7\e798c66a.jpg,150.495,35.56,35.56,centimeters
00\00af9316.jpg,8.9916,8.9916,9.398,centimeters
43\43a2b444.jpg,0.9906,13.97,13.97,centimeters
6a\6ab19530.jpg,147.955,50.8,25.4,centimeters
b6\b67a4a85.jpg,35.8902,37.1602,37.465,centimeters
a8\a8f459d5.jpg,15.24,1.651,3.048,centimeters
48\4883bf14.jpg,52.07,39.37,28.73375,centimeters
5f\5f9663e1.jpg,40.64,39.37,39.37,centimeters
dd\dd7ca2db.jpg,18.415,15.24,15.24,centimeters
ea\ea52e3a0.jpg,6.2,8.1,5.999999999,centimeters
a1\a1571265.jpg,44.7802,40.3352,41.91,centimeters
e8\e896758f.jpg,81.9912,70.0024,389.9916,centimeters
dd\dd692254.jpg,17.50000056,33.999932,14.9999954,centimeters
ee\eea0bd4f.jpg,182.88,41.783,27.94,centimeters
ea\ea356a50.jpg,2.2098,9.1948,3.9878,centimeters
63\631e8881.jpg,2.794,10.16,8.89,centimeters
e2\e279a0ec.jpg,23.495,22.86,22.86,centimeters
85\85f0cfb9.jpg,10.0076,35.9918,26.0096,centimeters
b1\b182e0d1.jpg,3.81,27.7114,4.826,centimeters
f5\f5143108.jpg,35.56,23.495,23.495,centimeters
8a\8a5b0bcf.jpg,48.5902,46.0502,50.165,centimeters
c5\c5774ee5.jpg,13.335,12.065,12.065,centimeters
09\090777af.jpg,6.2992,24.6888,5.4102,centimeters
8a\8abeae3f.jpg,22.86,33.02,33.02,centimeters
f1\f1b92c6e.jpg,30.48,25.4,4.4704,centimeters
c5\c54605e0.jpg,46.0502,43.5102,43.815,centimeters
73\73820696.jpg,42.8752,39.7002,40.005,centimeters
d8\d8026cb5.jpg,4.0894,27.7876,5.334,centimeters
8c\8cef24be.jpg,40.005,42.0116,42.0116,centimeters
78\78809904.jpg,162.9918,80.01,50.8,centimeters
84\8479a579.jpg,35.56,187.96,96.52,centimeters
7a\7a805d53.jpg,38.4302,23.1902,23.495,centimeters
07\07639c01.jpg,30.1752,38.735,27.0002,centimeters
f3\f3628947.jpg,16.8275,8.89,8.89,centimeters
3b\3bde2398.jpg,46.0502,43.5102,43.815,centimeters
c8\c8e79900.jpg,5.842,5.842,21.844,centimeters
6b\6bc1bc6e.jpg,38.1,38.1,5.08,centimeters
e7\e7533539.jpg,30.8102,40.9702,41.275,centimeters
2f\2f018557.jpg,2.9972,24.9936,6.5532,centimeters
16\16076f74.jpg,127,196.088,4.4958,centimeters
6f\6f2f047c.jpg,0.9906,13.97,13.97,centimeters
6e\6ebb9def.jpg,1.8034,17.6022,47.1932,centimeters
8f\8fce6822.jpg,13.2588,9.5504,9.5504,centimeters
d3\d3431390.jpg,4.0386,29.0068,4.826,centimeters
67\670835c8.jpg,5.08,6.985,6.667999999,centimeters
9b\9b34a3de.jpg,43.18,62.23,1.27,centimeters
bc\bc2e7f13.jpg,49,35,43,centimeters
fc\fc2bd089.jpg,29.0068,7.747,7.747,centimeters
d6\d637e9fb.jpg,3.81,23.3934,4.826,centimeters
8f\8f1158fc.jpg,24.13,0.635,29.845,centimeters
f2\f2fc04a4.jpg,148.59,35.56,35.56,centimeters
f9\f9f5983b.jpg,45.9994,12.4968,31.75,centimeters
37\3715e3d2.jpg,150.495,35.56,35.56,centimeters
39\39523a32.jpg,0.508,19.9898,15.0114,centimeters
b1\b15b338e.jpg,50.8,91.44,5.715,centimeters
71\71c8eed1.jpg,62.738,69.0118,30.4038,centimeters
d6\d672e56f.jpg,11.049,30.099,6.985,centimeters
c5\c5df238e.jpg,19.1262,32.2072,26.9748,centimeters
88\888d023e.jpg,1.016,2.3622,1.1684,centimeters
fa\fad0592d.jpg,59.4,29,24.7,centimeters
80\806e8883.jpg,24.892,16.51,5.588,centimeters
e9\e90def22.jpg,15.24,17.018,17.018,centimeters
c9\c927f8ab.jpg,45,35,43,centimeters
87\8737a1c6.jpg,3.81,14.732,36.322,centimeters
4a\4a07a487.jpg,39.0652,50.8,44.45,centimeters
8c\8c916c3d.jpg,15.24,83.82,40.64,centimeters
37\374daf5b.jpg,2.9972,6.985,3.6322,centimeters
85\85eec917.jpg,103.124,73.914,90.932,centimeters
3a\3aaae9fb.jpg,42.4942,35.0012,35.0012,centimeters
da\da6766fd.jpg,147.955,38.1,38.1,centimeters
1c\1ccc597d.jpg,3.81,16.2052,4.826,centimeters
2d\2dbbfffe.jpg,63.5,30.48,30.48,centimeters
03\03b71b06.jpg,64.135,27.0002,37.7952,centimeters
28\28449bfc.jpg,35.56,22.225,22.225,centimeters
3b\3b2aa457.jpg,22.86,15.875,6.19252,centimeters
9c\9ccac349.jpg,25.7302,37.465,28.9052,centimeters
28\2869a1f1.jpg,59.4,29,29.7,centimeters
d8\d85142da.jpg,23.5,60,40,centimeters
df\df0816be.jpg,2.8194,8.763,4.191,centimeters
ed\ed369838.jpg,7.62,55.88,25.4,centimeters
3d\3d0ac0be.jpg,6.985,6.985,6.985,centimeters
cb\cb557685.jpg,20.32,15.24,4.4704,centimeters
4c\4c058dcd.jpg,36.195,23.495,23.495,centimeters
0a\0a1755e9.jpg,33.655,22.225,22.225,centimeters
84\84c07d86.jpg,8.255,8.255,8.255,centimeters
ab\ab1ce29d.jpg,2.4892,25.5016,14.3002,centimeters
50\5060df9e.jpg,1.8034,14.7066,7.5946,centimeters
ad\ade46d5c.jpg,2.54,2.54,2.54,centimeters
41\410cab09.jpg,38.735,36.98875,26.67,centimeters
cd\cdd655ad.jpg,1.27,10.16,2.54,centimeters
1a\1a3724ad.jpg,14.79042,8.8265,8.8265,centimeters
d1\d1a9bc47.jpg,5.715,21.59,8.255,centimeters
69\69186dd5.jpg,0.9652,25.4,3.5052,centimeters
bb\bba1da99.jpg,13.97,33.02,19.05,centimeters
a3\a3e34771.jpg,28.5,37,20.5,centimeters
26\2687b1d0.jpg,1.778,12.7,12.7,centimeters
7f\7f39e01f.jpg,69.85,25.4,25.4,centimeters
fa\fac606d0.jpg,30.1752,27.94,22.5552,centimeters
ac\ac68c3c3.jpg,39.37,24.765,8.9916,centimeters
0e\0ede226c.jpg,40.3352,40.3352,40.64,centimeters
07\07da4293.jpg,49.53,39.0652,39.0652,centimeters
d3\d35ae81c.jpg,3.556,53.848,7.366,centimeters
57\5744d0ff.jpg,42.2402,37.7952,44.45,centimeters
28\28a70bdb.jpg,84,165,50,centimeters
98\9822c7a9.jpg,179.705,12.7,12.7,centimeters
72\7267bf33.jpg,40.3352,35.8902,36.195,centimeters
35\356a17a0.jpg,35.8902,27.6352,27.94,centimeters
f9\f9215895.jpg,147.955,33.02,33.02,centimeters
e4\e429f3ae.jpg,23.495,15.24,12.065,centimeters
75\75cd9737.jpg,16.9926,5.461,4.445,centimeters
24\2460a5a3.jpg,18.542,46.99,31.75,centimeters
33\3373d543.jpg,11.6332,6.6548,3.8608,centimeters
6a\6a23406e.jpg,42.545,19.685,33.655,centimeters
0d\0dc2e37b.jpg,14.478,7.874,7.874,centimeters
c6\c6227d92.jpg,0.0029972,33.02,22.86,centimeters
3e\3ea80dff.jpg,83.2104,67.3608,63.3984,centimeters
9c\9c09ae6a.jpg,33.02,23.495,23.495,centimeters
95\9588fd01.jpg,4.83,4.83,31.75,centimeters
58\5812a546.jpg,10.922,12.446,12.446,centimeters
e9\e96f8f81.jpg,25.019,13.97,12.192,centimeters
d0\d0f8fdfa.jpg,110.49,79.248,79.248,centimeters
0b\0b038e1e.jpg,5,5,5,centimeters
05\051a0c63.jpg,11.43,8.128,8.128,centimeters
8a\8a07f3e7.jpg,1,1,1,centimeters
d3\d33b7c5d.jpg,170,47,76,centimeters
b9\b963ae32.jpg,29.845,8.255,8.255,centimeters
b4\b4ac1f53.jpg,45.9994,12.4968,31.75,centimeters
24\24d65226.jpg,20.066,14.986,14.986,centimeters
c8\c8387483.jpg,37.1602,37.1602,37.465,centimeters
58\5805ccd9.jpg,23.749,10.668,10.541,centimeters
75\7557c4f8.jpg,12.192,3.81,4.572,centimeters
a6\a6a39948.jpg,18,15,13,centimeters
02\028b1fcf.jpg,36.5252,32.7152,33.02,centimeters
be\be8b6517.jpg,18,15,13,centimeters
5e\5ef63162.jpg,8.89,57.15,36.83,centimeters
20\2057f978.jpg,8.001,8.509,8.89,centimeters
cd\cda298e8.jpg,1.09982,2.90068,1.6002,centimeters
20\20251aca.jpg,127,165.1,5.08,centimeters
47\4747e131.jpg,71.755,25.4,25.4,centimeters
60\60690918.jpg,29.9974,16.51,11.9888,centimeters
ab\ab1341e2.jpg,8.9916,8.9916,9.398,centimeters
90\90fa2fd5.jpg,0.9144,5.8928,1.778,centimeters
3a\3a32c8ab.jpg,36.83,24.13,24.13,centimeters
c0\c0480ece.jpg,107,30,32,centimeters
f4\f4128196.jpg,182.88,41.783,27.94,centimeters
f7\f7aafc24.jpg,1,2.5,1.5,centimeters
52\52c89377.jpg,13.97,83.82,40.64,centimeters
47\470a42c0.jpg,12.7,25.4,10.16,centimeters
13\133f897c.jpg,27.5082,28.9814,20.4978,centimeters
bb\bb3dc26b.jpg,22.86,33.02,33.02,centimeters
94\940d2d3e.jpg,0.889,9.525,1.905,centimeters
f1\f1bfe34d.jpg,15.24,17.018,17.018,centimeters
81\816ea46f.jpg,55.88,31.75,19.685,centimeters
35\35a55ab7.jpg,51.9938,24.9936,50.0126,centimeters
96\96bcb796.jpg,9.652,9.652,4.4958,centimeters
10\101584cf.jpg,35.2,23.5,15.5,centimeters
24\24862890.jpg,2.5908,23.0886,5.08,centimeters
41\41f13c62.jpg,46.99,36.83,41.91,centimeters
42\42989c9e.jpg,2.4892,51.0032,26.4922,centimeters
25\2536f69b.jpg,20.32,53.086,22.6314,centimeters
ad\ad67cc34.jpg,39.4,194.4,144.8,centimeters
a1\a1e1155e.jpg,14.351,5.461,26.924,centimeters
e8\e861f940.jpg,5.334,5.08,5.08,centimeters
83\83f57b9a.jpg,20.066,19.05,19.05,centimeters
5d\5d904e8c.jpg,35.56,203.2,137.16,centimeters
38\38734fd8.jpg,25.4,17.145,17.145,centimeters
50\502c5645.jpg,25.4,22.86,22.86,centimeters
ce\ce289a97.jpg,1.6002,17.5006,12.6746,centimeters
09\09a98da7.jpg,20.6502,37.7952,38.1,centimeters
1d\1d1ef835.jpg,39.878,80.01,162.9918,centimeters
6a\6a986586.jpg,12.954,13.97,13.97,centimeters
0f\0fee5a69.jpg,102.489,64.008,61.0108,centimeters
75\755d3e9b.jpg,2.159,37.846,18.542,centimeters
ff\ffa60a26.jpg,10.4902,7.3152,10.4902,centimeters
5c\5cc0fb36.jpg,0.9144,5.8928,1.778,centimeters
10\10b9e996.jpg,2.30124,48.1076,3.0988,centimeters
63\63553453.jpg,10.8204,31.5976,5.4102,centimeters
91\91e531be.jpg,3.048,29.718,11.43,centimeters
0a\0ae51e28.jpg,2.794,10.16,8.89,centimeters
bb\bb13f598.jpg,1.1938,29.9974,54.0004,centimeters
98\9800d4ce.jpg,13.462,7.62,7.493,centimeters
97\9721d26c.jpg,16.7,20,15,centimeters
82\82255360.jpg,40.005,45.085,45.085,centimeters
fa\fa4df5eb.jpg,56.2102,13.0302,39.1922,centimeters
b2\b28b9620.jpg,5,5,5,centimeters
ac\acb3e519.jpg,4.0894,43.5102,6.35,centimeters
7a\7afc51a2.jpg,35.8902,37.1602,37.465,centimeters
73\73744b2c.jpg,182.88,41.783,27.94,centimeters
c5\c514be58.jpg,22.86,15.875,6.19252,centimeters
ef\ef5dd031.jpg,25.019,30.734,10.414,centimeters
dd\dd803cbb.jpg,40.3352,40.3352,40.64,centimeters
ea\ea913ec5.jpg,45.085,44.1452,44.45,centimeters
fa\fae1d624.jpg,8.4074,6.8072,4.5974,centimeters
e4\e41e1487.jpg,38,50,31,centimeters
bb\bbdb0143.jpg,34.417,10.16,11.684,centimeters
d2\d2d6418a.jpg,6.5024,8.509,6.5024,centimeters
9d\9d292153.jpg,6.2992,25.5016,10.2108,centimeters
4c\4c2af9c9.jpg,3.81,12.7,20.0152,centimeters
24\2410156c.jpg,8.4836,66.8782,23.4696,centimeters
65\6598f343.jpg,15,14.5,1.5,centimeters
5d\5d60a307.jpg,9.2837,5.334,5.334,centimeters
62\62eb66bc.jpg,6.096,13.208,3.556,centimeters
81\81b76292.jpg,8.2042,18.9992,8.2042,centimeters
55\55218a90.jpg,17.526,28.067,4.699,centimeters
66\6626c0ef.jpg,1.4986,9.906,9.906,centimeters
08\08764afd.jpg,81,187,85,centimeters
83\8379d776.jpg,0.71882,30.48,1.22936,centimeters
0c\0cfca675.jpg,11.1125,6.39064,6.39064,centimeters
30\3096f546.jpg,10.16,111.76,55.88,centimeters
66\665444ec.jpg,89,194.8,154.8,centimeters
f8\f8713c2b.jpg,2.0066,29.6926,21.0058,centimeters
83\83b2f33b.jpg,5.842,20.574,5.842,centimeters
ed\edec11b5.jpg,36.4998,45.3898,70.0024,centimeters
62\627c8661.jpg,8.001,18.9992,13.3096,centimeters
b0\b0777a56.jpg,31.75,10.5918,11.43,centimeters
e0\e0de0d4b.jpg,6.5024,16.3068,9.3218,centimeters
81\814a7137.jpg,10.1092,5.6388,5.6388,centimeters
d7\d754d20e.jpg,7.2,45,11,centimeters
62\62e65354.jpg,0.9906,7.874,3.9878,centimeters
8b\8b5173b4.jpg,1.4224,2.4384,1.6256,centimeters
e0\e03b1570.jpg,2,21,16,centimeters
c9\c9f65d59.jpg,18.9992,18.9992,16.9926,centimeters
39\39cabddf.jpg,66,68,68,centimeters
b7\b75c36d0.jpg,13.5382,5.715,5.715,centimeters
a3\a363d5b9.jpg,7.112,88.9,7.62,centimeters
fb\fb549f93.jpg,28.4988,19.685,19.685,centimeters
a4\a4dfebc3.jpg,6.6548,16.4084,11.7602,centimeters
f5\f5d53874.jpg,10.668,10.922,17.9324,centimeters
b5\b543c913.jpg,6,36,13.8,centimeters
00\00ab221a.jpg,20.32,25.4,15.24,centimeters
dd\dd78e68d.jpg,2,15,15,centimeters
c5\c58445be.jpg,12.9794,27.4828,27.4828,centimeters
1c\1ce31ebd.jpg,16.8275,39.6875,24.13,centimeters
cb\cb8e2c7f.jpg,6.6548,16.4084,11.7602,centimeters
d5\d5fd3560.jpg,47.3202,30.1752,30.48,centimeters
01\019107df.jpg,10.6,3.5,3.5,centimeters
11\1141f56b.jpg,50.165,25.4,25.4,centimeters
20\20382cd4.jpg,18.542,6.858,6.858,centimeters
97\976a4fe2.jpg,8.8392,4.7244,4.7244,centimeters
3f\3fe2f7b9.jpg,5.08,6.35,6.35,centimeters
91\91d8134a.jpg,11.176,6.35,6.35,centimeters
e8\e8a1f79c.jpg,6.985,6.985,16.51,centimeters
21\21c85bcb.jpg,5.4,5,5,centimeters
b9\b98bbd8e.jpg,35,140,70,centimeters
62\621198b3.jpg,1.9812,12.446,7.0612,centimeters
80\8008e89d.jpg,40,40,40,centimeters
32\3265fd71.jpg,0.635,15.24,20.32,centimeters
cd\cd6b5113.jpg,15.875,3.81,26.67,centimeters
68\68168d8a.jpg,61.595,0,562518.56,centimeters
23\2387e71a.jpg,2.8194,8.0264,4.191,centimeters
cc\cc1476c4.jpg,12.8,19.5,19.5,centimeters
26\2672b13f.jpg,20.6,8.4,10.8,centimeters
12\12a9b49d.jpg,14.224,8.382,8.382,centimeters
0b\0bf87a7b.jpg,1,50,70,centimeters
67\67f8bbab.jpg,29.66212,15.494,15.494,centimeters
c0\c0f21a70.jpg,2.90068,9.0678,5.334,centimeters
13\13b61d5c.jpg,0.1,150,140,centimeters
20\2000d9b3.jpg,2,50,39,centimeters
cb\cb761065.jpg,7.4422,17.907,8.1534,centimeters
b7\b7341f7a.jpg,16.51,13.0048,13.0048,centimeters
fc\fc6c71a7.jpg,6.985,6.985,15.875,centimeters
08\0836e89c.jpg,17.78,6.604,6.604,centimeters
28\2857c124.jpg,21.082,10.668,10.668,centimeters
c2\c24fc90a.jpg,23.241,31.5468,17.907,centimeters
32\3252d6c3.jpg,0.3556,27.9908,23.495,centimeters
1f\1f133d4e.jpg,117.78996,40.92702,40.92702,centimeters
4e\4e6d831e.jpg,21,21,12,centimeters
9d\9d171698.jpg,5,5,5,centimeters
aa\aa9462e0.jpg,2.5,76,47,centimeters
2e\2e3ee76b.jpg,29.66212,15.494,15.494,centimeters
5a\5a4f28e9.jpg,45.72,45.72,50.8,centimeters
6f\6f9809ef.jpg,0.1524,1.6002,1.6002,centimeters
ea\ea70e2d2.jpg,0.2032,27.9908,23.0124,centimeters
7a\7a95be54.jpg,299.72,299.72,299.72,centimeters
89\893dcd05.jpg,15,29.7,11.2,centimeters
a0\a0dc2f98.jpg,18.6,6.2,8.9,centimeters
22\22d31aa0.jpg,3.81,23.5,7.62,centimeters
65\659369c5.jpg,0.9652,25.4,3.5052,centimeters
69\69558ec2.jpg,18.415,29.845,25.0698,centimeters
06\061c69c5.jpg,9.525,5.334,5.334,centimeters
05\057594f7.jpg,21.082,10.668,10.668,centimeters
09\0929680f.jpg,5.2705,7.45998,7.45998,centimeters
72\72272d2f.jpg,40,40,40,centimeters
92\92879f00.jpg,32.893,13.1826,19.5072,centimeters
f4\f4514bd4.jpg,25,26,17,centimeters
2b\2b2f75fb.jpg,8.74268,4.77012,4.77012,centimeters
f9\f9cb7607.jpg,20,60,30,centimeters
f5\f50ae42d.jpg,57,150,42,centimeters
43\433582e8.jpg,2.3876,48.895,3.302,centimeters
34\3445e1c6.jpg,5.08,7.62,2.54,centimeters
6b\6beb8489.jpg,76.2,50.8,27.94,centimeters
cd\cd082173.jpg,1.016,17.526,17.526,centimeters
d6\d6e519db.jpg,34.6202,25.7302,25.7302,centimeters
1a\1a23f49a.jpg,1.27,6.858,0,centimeters
89\8910584a.jpg,24.9936,31.496,25.8064,centimeters
c3\c366667b.jpg,140,100,42,centimeters
3e\3e787a2f.jpg,5.5626,6.4008,2.9718,centimeters
6a\6a1f3359.jpg,5.588,9.906,7.112,centimeters
14\149a9950.jpg,28.575,7.747,13.589,centimeters
c2\c2a3d4d5.jpg,80,184,90,centimeters
c5\c5419e5f.jpg,36.449,27.305,9.87298,centimeters
52\52d392a6.jpg,193.04,17.78,58.42,centimeters
be\bedb4614.jpg,80,59,71,centimeters
ec\ec330014.jpg,25.4,15.24,15.24,centimeters
41\41740c1a.jpg,25,26,17,centimeters
35\3566bea9.jpg,6.9088,42.3164,6.9088,centimeters
bb\bb62c513.jpg,19.05,12.065,12.065,centimeters
9f\9fcc274d.jpg,15.24,10.16,10.16,centimeters
2e\2ed8cdf1.jpg,84.6,45.8,58.2,centimeters
2e\2e10dfa4.jpg,41.91,16.6116,6.35,centimeters
74\744b8d59.jpg,25.4,15.24,15.24,centimeters
85\8540007d.jpg,7.62,157.48,7.62,centimeters
ea\ea5a7f9e.jpg,25.4,10.16,10.16,centimeters
1e\1ed8cb4a.jpg,237,270,59,centimeters
22\22451ce3.jpg,8.5852,7.3152,7.3152,centimeters
ad\add878d5.jpg,0,27.94,21.59,centimeters
1e\1eb3ef86.jpg,20.4,53.8,27.6,centimeters
af\af6ca0bd.jpg,11.0236,47.0154,29.5148,centimeters
e2\e2865649.jpg,3.5,32,24,centimeters
df\dfb8b59f.jpg,1.1938,13.0048,6.1976,centimeters
d6\d6409f7e.jpg,39.7002,27.94,23.8252,centimeters
ee\eefea857.jpg,11.98626,6.90626,6.90626,centimeters
39\39214fba.jpg,4.9,14,5.7,centimeters
0f\0f3e7b40.jpg,2,21,16,centimeters
4c\4c6f5c9a.jpg,18.415,29.845,25.0698,centimeters
3f\3fdc547b.jpg,24.892,16.51,5.588,centimeters
1b\1b4427f5.jpg,5.454999999,17.997,6.860000001,centimeters
bc\bc495981.jpg,0.889,8.4836,2.794,centimeters
72\728ee17e.jpg,3.81,3.81,22.225,centimeters
55\55459bfa.jpg,78,125,60,centimeters
aa\aafad54d.jpg,5.6388,6.4262,5.6896,centimeters
f5\f509e189.jpg,7,18,3,centimeters
38\38b50ceb.jpg,13.54328,8.1026,8.1026,centimeters
5e\5e695059.jpg,101.6,121.92,91.44,centimeters
2d\2d803c36.jpg,10.4902,6.0198,6.0198,centimeters
92\92d92bec.jpg,48.3108,96.4946,96.4946,centimeters
1b\1b16aee9.jpg,46,203,152,centimeters
0d\0d2fe3b0.jpg,3.9878,10.9982,7.1882,centimeters
86\86ebb5eb.jpg,10,60,10,centimeters
12\121b0339.jpg,11.303,8.001,8.001,centimeters
99\997cfc2d.jpg,45,36,36,centimeters
00\00b16cf5.jpg,1.5,16,11,centimeters
72\72027a89.jpg,13.335,6.82625,7.9375,centimeters
05\05249acb.jpg,76.2,50.8,27.94,centimeters
38\3887bf15.jpg,7.2898,13.589,13.589,centimeters
21\21fac176.jpg,6.5024,16.891,10.8966,centimeters
85\85896fb2.jpg,8.4836,66.8782,23.4696,centimeters
4e\4eec62ec.jpg,33.02,15.24,40.64,centimeters
7e\7ea5fa93.jpg,6.6548,15.9004,5.4102,centimeters
50\5093936c.jpg,26.543,5.6642,5.4356,centimeters
c5\c5e79e4a.jpg,6,18,10,centimeters
3e\3e9eb178.jpg,40,60,60,centimeters
a2\a2044918.jpg,124.968,59.99999999,49.022,centimeters
ba\ba596513.jpg,21.3,19.6,14.8,centimeters
a3\a3c3d1ec.jpg,0.9652,38.1,3.5052,centimeters
43\43cb19e1.jpg,2.54,3.6576,3.6576,centimeters
7c\7cb0333f.jpg,67.31,189.23,29.21,centimeters
c5\c572d827.jpg,95,112,42,centimeters
ed\ed3c0705.jpg,68.58,40.64,22.86,centimeters
96\96408a2e.jpg,45.72,190.5,96.52,centimeters
3b\3be9c25e.jpg,15.24,12.065,12.7,centimeters
26\26f9f717.jpg,24.765,7.9248,7.9248,centimeters
6f\6f820d58.jpg,60.96,81.0006,40.9956,centimeters
5c\5c616418.jpg,19.21002,30.1625,25.4,centimeters
d9\d9b34521.jpg,13.2,20.5,8.3,centimeters
a9\a975f9e6.jpg,22.86,45.72,45.72,centimeters
48\48585455.jpg,4.0894,34.4932,6.35,centimeters
c1\c16f27a9.jpg,15.1638,3.6576,7.4676,centimeters
69\690db50f.jpg,33.02,88.9,88.9,centimeters
f6\f6dfcc37.jpg,0.01524,24,8.5,centimeters
d0\d076f340.jpg,12.4968,14.986,8.3058,centimeters
97\97b52ea9.jpg,30.734,27.94,29.464,centimeters
